ToolName,ModelName,Strength,TimeSeconds,Size,ErrorType
pmedici,FM_1,5,2.41,104,
caopt,UNIFORM_BOOLEAN_4,5,293.2,190,
acts,UNIFORM_BOOLEAN_4,5,1.81,202,
cagen,UNIFORM_BOOLEAN_4,5,0.32,200,
kali,UNIFORM_BOOLEAN_4,5,52.09,233,
pmedici,UNIFORM_BOOLEAN_4,5,79.86,287,
caopt,BOOLC_7,5,293.19,145,
acts,BOOLC_7,5,0.65,94,
cagen,BOOLC_7,5,0.01,96,
kali,BOOLC_7,5,2.64,19,Invalid
medici,BOOLC_7,5,20.64,93,
pmedici,BOOLC_7,5,2.48,104,
cagen,CNF_4,5,38.11,56401,
kali,CNF_4,5,301.0,0,Timeout
medici,CNF_4,5,301.0,0,Timeout
acts,MCAC_4,5,265.19,397565,
cagen,MCAC_4,5,32.82,397439,
kali,MCAC_4,5,301.0,0,Timeout
caopt,INDUSTRIAL_13,5,295.23,460,
acts,INDUSTRIAL_13,5,0.89,428,
cagen,INDUSTRIAL_13,5,0.03,426,
kali,INDUSTRIAL_13,5,3.52,7,Invalid
medici,INDUSTRIAL_13,5,72.36,423,
pmedici,INDUSTRIAL_13,5,11.83,426,
caopt,BOOLC_12,5,41.39,82,
acts,BOOLC_12,5,0.84,66,
cagen,BOOLC_12,5,0.01,66,
kali,BOOLC_12,5,4.14,18,Invalid
medici,BOOLC_12,5,25.15,64,
pmedici,BOOLC_12,5,5.33,68,
acts,BOOLC_27,5,1.64,213,
cagen,BOOLC_27,5,0.26,214,
kali,BOOLC_27,5,17.38,146,Invalid
medici,BOOLC_27,5,53.27,210,
pmedici,BOOLC_27,5,5.64,228,
caopt,MCAC_13,5,295.2,349,
acts,MCAC_13,5,0.88,174,
cagen,MCAC_13,5,0.01,174,
kali,MCAC_13,5,2.51,2,Invalid
medici,MCAC_13,5,17.91,174,
pmedici,MCAC_13,5,2.41,174,
caopt,BOOLC_28,5,293.2,156,
acts,BOOLC_28,5,0.82,90,
cagen,BOOLC_28,5,0.01,93,
kali,BOOLC_28,5,3.99,33,Invalid
medici,BOOLC_28,5,18.37,94,
pmedici,BOOLC_28,5,3.87,99,
kali,HIGHLY_CONSTRAINED_17,5,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_17,5,301.0,0,Timeout
caopt,BOOLC_20,5,295.21,39,
acts,BOOLC_20,5,1.11,20,
cagen,BOOLC_20,5,0.02,20,
kali,BOOLC_20,5,5.15,7,Invalid
medici,BOOLC_20,5,5.96,20,
pmedici,BOOLC_20,5,8.1,20,
kali,NUMC_18,5,301.0,0,Timeout
medici,NUMC_18,5,0.2,0,Timeout
cagen,CNF_22,5,251.43,378912,
kali,CNF_22,5,301.0,0,Timeout
medici,CNF_22,5,301.0,0,Timeout
caopt,BOOLC_4,5,295.24,696,
acts,BOOLC_4,5,1.51,259,
cagen,BOOLC_4,5,0.11,264,
kali,BOOLC_4,5,56.65,75,Invalid
medici,BOOLC_4,5,133.84,264,
pmedici,BOOLC_4,5,47.08,286,
acts,MCA_15,5,19.03,54947,
cagen,MCA_15,5,3.43,54250,
kali,NUMC_5,5,301.0,0,Timeout
acts,HIGHLY_CONSTRAINED_26,5,211.31,46093,
cagen,HIGHLY_CONSTRAINED_26,5,108.75,46271,
kali,HIGHLY_CONSTRAINED_26,5,301.0,0,Timeout
acts,MCA_23,5,24.09,117619,
cagen,MCA_23,5,2.54,96604,
acts,CNF_14,5,57.48,105875,
cagen,CNF_14,5,13.37,98011,
acts,CNF_13,5,5.99,19305,
cagen,CNF_13,5,0.46,18973,
caopt,BOOLC_3,5,95.78,91,
acts,BOOLC_3,5,0.76,109,
cagen,BOOLC_3,5,0.01,100,
kali,BOOLC_3,5,4.46,13,Invalid
medici,BOOLC_3,5,23.79,103,
pmedici,BOOLC_3,5,5.92,116,
caopt,UNIFORM_ALL_9,5,293.2,174,
acts,UNIFORM_ALL_9,5,1.17,188,
cagen,UNIFORM_ALL_9,5,0.19,190,
kali,UNIFORM_ALL_9,5,27.61,214,
pmedici,UNIFORM_ALL_9,5,43.17,252,
acts,MCA_27,5,4.19,84430,
cagen,MCA_27,5,0.37,84316,
caopt,BOOLC_16,5,295.23,711,
acts,BOOLC_16,5,0.95,191,
cagen,BOOLC_16,5,0.04,206,
kali,BOOLC_16,5,18.86,271,Invalid
medici,BOOLC_16,5,51.9,198,
pmedici,BOOLC_16,5,5.39,210,
acts,HIGHLY_CONSTRAINED_10,5,82.93,33296,
cagen,HIGHLY_CONSTRAINED_10,5,9.08,33304,
kali,HIGHLY_CONSTRAINED_10,5,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_10,5,301.0,0,Timeout
acts,HIGHLY_CONSTRAINED_13,5,2.89,2103,
cagen,HIGHLY_CONSTRAINED_13,5,0.13,2103,
kali,HIGHLY_CONSTRAINED_13,5,7.49,0,Timeout
cagen,CNF_26,5,142.84,372427,
kali,CNF_26,5,301.0,0,Timeout
medici,CNF_26,5,301.0,0,Timeout
medici,MCAC_5,5,301.0,0,Timeout
kali,MCAC_14,5,301.0,0,Timeout
medici,MCAC_14,5,301.0,0,Timeout
cagen,MCA_12,5,121.46,190945,
medici,MCA_12,5,301.0,0,Timeout
acts,CNF_25,5,221.95,234489,
cagen,CNF_25,5,27.01,234001,
medici,CNF_25,5,301.0,0,Timeout
acts,MCAC_18,5,25.51,39760,
cagen,MCAC_18,5,1.3,39656,
medici,HIGHLY_CONSTRAINED_21,5,301.0,0,Timeout
kali,NUMC_2,5,301.0,0,Timeout
medici,NUMC_2,5,0.19,0,Timeout
acts,MCA_24,5,42.08,301474,
cagen,MCA_24,5,10.32,300518,
acts,MCA_20,5,135.95,333546,
cagen,MCA_20,5,28.51,311606,
kali,MCA_20,5,301.0,0,Timeout
medici,MCA_20,5,301.0,0,Timeout
caopt,BOOLC_11,5,107.88,19,
acts,BOOLC_11,5,1.08,9,
cagen,BOOLC_11,5,0.01,9,
kali,BOOLC_11,5,2.78,6,Invalid
medici,BOOLC_11,5,4.86,9,
pmedici,BOOLC_11,5,2.83,9,
caopt,FM_11,5,38.99,79,
acts,FM_11,5,3.21,83,
cagen,FM_11,5,0.2,91,
kali,FM_11,5,45.88,9,Invalid
medici,FM_11,5,98.27,90,
pmedici,FM_11,5,114.47,102,
kali,HIGHLY_CONSTRAINED_14,5,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_14,5,301.0,0,Timeout
caopt,NUMC_21,5,54.19,17,
acts,NUMC_21,5,0.74,8,
cagen,NUMC_21,5,0.01,8,
kali,NUMC_21,5,2.82,0,Timeout
medici,NUMC_21,5,0.19,0,Timeout
cagen,CNF_21,5,224.37,239228,
kali,CNF_21,5,301.0,0,Timeout
medici,CNF_21,5,301.0,0,Timeout
kali,NUMC_29,5,301.0,0,Timeout
medici,NUMC_29,5,0.01,4,Invalid
acts,CNF_29,5,128.94,171125,
cagen,CNF_29,5,114.1,160662,
kali,CNF_29,5,58.14,12,Invalid
acts,UNIFORM_ALL_6,5,70.99,188691,
cagen,UNIFORM_ALL_6,5,2.73,187244,
kali,UNIFORM_ALL_6,5,301.0,0,Timeout
acts,UNIFORM_ALL_1,5,6.61,1539,
cagen,UNIFORM_ALL_1,5,0.85,1528,
caopt,BOOLC_19,5,58.98,101,
acts,BOOLC_19,5,0.77,65,
cagen,BOOLC_19,5,0.01,65,
kali,BOOLC_19,5,2.92,6,Invalid
medici,BOOLC_19,5,10.33,58,
pmedici,BOOLC_19,5,4.0,70,
kali,MCA_28,5,301.0,0,Timeout
medici,MCA_28,5,301.0,0,Timeout
acts,HIGHLY_CONSTRAINED_18,5,266.19,58397,
cagen,HIGHLY_CONSTRAINED_18,5,30.84,58497,
kali,HIGHLY_CONSTRAINED_18,5,103.59,0,Timeout
medici,MCAC_10,5,301.0,0,Timeout
kali,MCAC_29,5,301.0,0,Timeout
medici,MCAC_29,5,301.0,0,Timeout
medici,INDUSTRIAL_5,5,301.0,0,Timeout
kali,MCAC_17,5,301.0,0,Timeout
medici,MCAC_17,5,301.0,0,Timeout
cagen,MCA_18,5,131.03,217982,
kali,MCA_18,5,301.0,0,Timeout
medici,MCA_18,5,301.0,0,Timeout
acts,NUMC_25,5,273.35,41222,
cagen,NUMC_25,5,51.1,41342,
kali,NUMC_25,5,301.0,0,Timeout
medici,NUMC_25,5,0.0,3,Invalid
medici,NUMC_1,5,0.0,3,Invalid
acts,BOOLC_29,5,1.85,87,
cagen,BOOLC_29,5,0.11,87,
kali,BOOLC_29,5,21.38,21,Invalid
medici,BOOLC_29,5,31.22,87,
pmedici,BOOLC_29,5,38.14,87,
cagen,CNF_19,5,290.39,441529,
kali,CNF_19,5,301.0,0,Timeout
medici,CNF_19,5,301.0,0,Timeout
caopt,UNIFORM_BOOLEAN_10,5,293.19,143,
acts,UNIFORM_BOOLEAN_10,5,0.59,160,
cagen,UNIFORM_BOOLEAN_10,5,0.05,159,
kali,UNIFORM_BOOLEAN_10,5,7.47,180,
medici,UNIFORM_BOOLEAN_10,5,76.31,150,
pmedici,UNIFORM_BOOLEAN_10,5,9.9,198,
caopt,FM_12,5,5.59,97,
acts,FM_12,5,0.78,54,
cagen,FM_12,5,0.01,54,
medici,FM_12,5,12.03,54,
pmedici,FM_12,5,3.46,54,
kali,NUMC_9,5,301.0,0,Timeout
medici,NUMC_9,5,10.67,14,Invalid
acts,MCA_0,5,10.34,49901,
cagen,MCA_0,5,2.85,49447,
cagen,NUMC_22,5,271.21,509545,
kali,NUMC_22,5,301.0,0,Timeout
medici,NUMC_22,5,0.04,31,Invalid
acts,NUMC_6,5,67.63,59064,
cagen,NUMC_6,5,8.68,57984,
medici,NUMC_6,5,0.17,0,Timeout
kali,HIGHLY_CONSTRAINED_25,5,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_25,5,301.0,0,Timeout
acts,MCA_8,5,9.7,206941,
cagen,MCA_8,5,0.79,206372,
kali,MCA_8,5,301.0,0,Timeout
kali,NUMC_16,5,301.0,0,Timeout
medici,NUMC_16,5,0.0,3,Invalid
kali,NUMC_26,5,301.0,0,Timeout
medici,NUMC_26,5,0.0,3,Invalid
caopt,BOOLC_21,5,293.2,157,
acts,BOOLC_21,5,0.83,184,
cagen,BOOLC_21,5,0.04,179,
kali,BOOLC_21,5,12.43,73,Invalid
medici,BOOLC_21,5,67.13,180,
pmedici,BOOLC_21,5,8.98,209,
cagen,CNF_8,5,193.55,379400,
kali,CNF_8,5,301.0,0,Timeout
medici,CNF_8,5,301.0,0,Timeout
caopt,BOOLC_26,5,3.98,54,
acts,BOOLC_26,5,0.51,57,
cagen,BOOLC_26,5,0.0,53,
kali,BOOLC_26,5,2.27,52,Invalid
medici,BOOLC_26,5,2.78,45,
pmedici,BOOLC_26,5,1.99,61,
caopt,CNF_16,5,35.19,281,
acts,CNF_16,5,0.54,282,
cagen,CNF_16,5,0.0,286,
kali,CNF_16,5,2.39,39,Invalid
medici,CNF_16,5,145.6,280,
pmedici,CNF_16,5,2.26,284,
acts,MCA_17,5,0.78,6483,
cagen,MCA_17,5,0.05,6438,
kali,MCA_17,5,216.54,8361,
caopt,MCA_7,5,295.48,4303,
acts,MCA_7,5,0.83,3098,
cagen,MCA_7,5,0.04,3110,
kali,MCA_7,5,66.32,3781,
pmedici,MCA_7,5,84.05,3660,
kali,HIGHLY_CONSTRAINED_20,5,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_20,5,301.0,0,Timeout
kali,CNF_11,5,301.0,0,Timeout
medici,CNF_11,5,301.0,0,Timeout
acts,MCA_10,5,1.82,11880,
cagen,MCA_10,5,0.03,11880,
kali,MCA_10,5,183.84,13130,
pmedici,MCA_10,5,221.66,12573,
kali,HIGHLY_CONSTRAINED_24,5,301.0,0,Timeout
medici,HIGHLY_CONSTRAINED_24,5,301.0,0,Timeout
kali,MCAC_24,5,301.0,0,Timeout
medici,MCAC_24,5,301.0,0,Timeout
caopt,UNIFORM_BOOLEAN_12,2,0.37,9,
acts,UNIFORM_BOOLEAN_12,2,0.3,12,
cagen,UNIFORM_BOOLEAN_12,2,0.0,12,
kali,UNIFORM_BOOLEAN_12,2,2.17,27,
medici,UNIFORM_BOOLEAN_12,2,0.78,10,
pmedici,UNIFORM_BOOLEAN_12,2,2.01,23,
caopt,MCAC_6,2,9.02,134,
acts,MCAC_6,2,0.71,157,
cagen,MCAC_6,2,0.01,158,
kali,MCAC_6,2,2.64,7,Invalid
medici,MCAC_6,2,17.96,142,
pmedici,MCAC_6,2,3.09,175,
caopt,MCA_21,2,26.53,211,
acts,MCA_21,2,0.36,211,
cagen,MCA_21,2,0.0,212,
kali,MCA_21,2,4.51,287,Invalid
medici,MCA_21,2,39.78,214,
pmedici,MCA_21,2,2.26,281,
caopt,UNIFORM_BOOLEAN_2,2,0.27,9,
acts,UNIFORM_BOOLEAN_2,2,0.29,12,
cagen,UNIFORM_BOOLEAN_2,2,0.0,12,
kali,UNIFORM_BOOLEAN_2,2,2.22,27,
medici,UNIFORM_BOOLEAN_2,2,0.21,8,
pmedici,UNIFORM_BOOLEAN_2,2,1.95,32,
caopt,UNIFORM_BOOLEAN_5,2,0.38,9,
acts,UNIFORM_BOOLEAN_5,2,0.29,10,
cagen,UNIFORM_BOOLEAN_5,2,0.0,10,
kali,UNIFORM_BOOLEAN_5,2,2.11,26,
medici,UNIFORM_BOOLEAN_5,2,0.14,8,
pmedici,UNIFORM_BOOLEAN_5,2,1.92,32,
caopt,NUMC_3,2,95.41,302,
acts,NUMC_3,2,0.75,318,
cagen,NUMC_3,2,0.01,313,
kali,NUMC_3,2,9.45,478,Invalid
medici,NUMC_3,2,0.13,61,Invalid
caopt,MCA_1,2,76.77,222,
acts,MCA_1,2,0.38,227,
cagen,MCA_1,2,0.0,216,
kali,MCA_1,2,5.39,313,Invalid
medici,MCA_1,2,31.52,228,
pmedici,MCA_1,2,2.56,317,
caopt,MCA_6,2,13.62,196,
acts,MCA_6,2,0.34,197,
cagen,MCA_6,2,0.0,195,
kali,MCA_6,2,4.32,249,
medici,MCA_6,2,32.48,196,
pmedici,MCA_6,2,2.29,209,
caopt,MCAC_12,2,204.96,251,
kali,MCAC_12,2,12.26,373,Invalid
medici,MCAC_12,2,44.61,212,
caopt,FM_4,2,0.24,8,
acts,FM_4,2,0.66,8,
cagen,FM_4,2,0.0,8,
kali,FM_4,2,2.33,7,Invalid
medici,FM_4,2,0.05,9,
pmedici,FM_4,2,2.05,14,
caopt,INDUSTRIAL_3,2,1.18,59,
acts,INDUSTRIAL_3,2,0.81,58,
cagen,INDUSTRIAL_3,2,0.01,58,
kali,INDUSTRIAL_3,2,2.64,33,Invalid
medici,INDUSTRIAL_3,2,0.55,59,
pmedici,INDUSTRIAL_3,2,2.22,59,
caopt,MCA_5,2,36.63,223,
acts,MCA_5,2,0.36,239,
cagen,MCA_5,2,0.0,232,
kali,MCA_5,2,4.6,339,
medici,MCA_5,2,40.33,234,
pmedici,MCA_5,2,2.25,330,
caopt,HIGHLY_CONSTRAINED_4,2,0.19,3,
acts,HIGHLY_CONSTRAINED_4,2,0.77,1,
cagen,HIGHLY_CONSTRAINED_4,2,0.0,1,
kali,HIGHLY_CONSTRAINED_4,2,2.25,0,Timeout
medici,HIGHLY_CONSTRAINED_4,2,0.02,1,
pmedici,HIGHLY_CONSTRAINED_4,2,2.0,1,
caopt,BOOLC_24,2,1.0,21,
acts,BOOLC_24,2,1.02,11,
cagen,BOOLC_24,2,0.03,12,
kali,BOOLC_24,2,2.57,34,Invalid
medici,BOOLC_24,2,0.18,10,
pmedici,BOOLC_24,2,2.25,18,
caopt,MCA_16,2,143.09,272,
acts,MCA_16,2,0.42,275,
cagen,MCA_16,2,0.01,267,
kali,MCA_16,2,7.22,455,Invalid
medici,MCA_16,2,31.01,267,
pmedici,MCA_16,2,3.1,404,
caopt,MCAC_19,2,3.01,129,
acts,MCAC_19,2,0.77,130,
cagen,MCAC_19,2,0.03,131,
kali,MCAC_19,2,3.1,39,Invalid
medici,MCAC_19,2,4.15,130,
pmedici,MCAC_19,2,4.01,146,
caopt,UNIFORM_BOOLEAN_11,2,0.27,8,
acts,UNIFORM_BOOLEAN_11,2,0.25,10,
cagen,UNIFORM_BOOLEAN_11,2,0.0,10,
kali,UNIFORM_BOOLEAN_11,2,2.21,25,
medici,UNIFORM_BOOLEAN_11,2,0.03,7,
pmedici,UNIFORM_BOOLEAN_11,2,1.86,32,
caopt,CNF_20,2,113.07,227,
acts,CNF_20,2,0.74,273,
cagen,CNF_20,2,0.01,263,
kali,CNF_20,2,8.39,299,Invalid
medici,CNF_20,2,28.14,244,
pmedici,CNF_20,2,24.81,352,
caopt,NUMC_23,2,12.23,116,
acts,NUMC_23,2,1.78,116,
cagen,NUMC_23,2,0.72,118,
kali,NUMC_23,2,2.57,4,Invalid
medici,NUMC_23,2,0.02,91,Invalid
caopt,UNIFORM_ALL_8,2,293.41,336,
acts,UNIFORM_ALL_8,2,0.47,325,
cagen,UNIFORM_ALL_8,2,0.01,325,
kali,UNIFORM_ALL_8,2,10.97,565,
medici,UNIFORM_ALL_8,2,43.1,317,
pmedici,UNIFORM_ALL_8,2,4.4,491,
caopt,NUMC_14,2,1.92,13,
acts,NUMC_14,2,38.55,12,
cagen,NUMC_14,2,146.95,12,
kali,NUMC_14,2,2.77,5,Invalid
medici,NUMC_14,2,0.0,3,Invalid
caopt,UNIFORM_BOOLEAN_6,2,0.37,9,
acts,UNIFORM_BOOLEAN_6,2,0.3,12,
cagen,UNIFORM_BOOLEAN_6,2,0.0,12,
kali,UNIFORM_BOOLEAN_6,2,2.24,27,
medici,UNIFORM_BOOLEAN_6,2,0.31,9,
pmedici,UNIFORM_BOOLEAN_6,2,2.04,28,
caopt,INDUSTRIAL_8,2,0.38,19,
acts,INDUSTRIAL_8,2,0.79,20,
cagen,INDUSTRIAL_8,2,0.0,20,
kali,INDUSTRIAL_8,2,2.56,45,Invalid
medici,INDUSTRIAL_8,2,0.09,18,Invalid
pmedici,INDUSTRIAL_8,2,2.13,30,
caopt,FM_8,2,0.37,12,
acts,FM_8,2,0.55,11,
cagen,FM_8,2,0.0,11,
kali,FM_8,2,2.25,11,Invalid
medici,FM_8,2,0.03,11,
pmedici,FM_8,2,1.96,17,
caopt,BOOLC_13,2,0.38,8,
acts,BOOLC_13,2,0.89,8,
cagen,BOOLC_13,2,0.0,10,
kali,BOOLC_13,2,2.49,25,Invalid
medici,BOOLC_13,2,0.09,8,
pmedici,BOOLC_13,2,2.14,29,
caopt,BOOLC_23,2,0.38,10,
acts,BOOLC_23,2,0.58,8,
cagen,BOOLC_23,2,0.0,9,
kali,BOOLC_23,2,2.25,34,
medici,BOOLC_23,2,0.02,7,
pmedici,BOOLC_23,2,1.91,23,
caopt,BOOLC_1,2,0.37,9,
acts,BOOLC_1,2,0.58,12,
cagen,BOOLC_1,2,0.0,12,
kali,BOOLC_1,2,2.25,28,
medici,BOOLC_1,2,0.19,8,
pmedici,BOOLC_1,2,2.05,36,
caopt,BOOLC_25,2,0.48,16,
acts,BOOLC_25,2,1.03,13,
cagen,BOOLC_25,2,0.01,13,
kali,BOOLC_25,2,2.59,44,Invalid
medici,BOOLC_25,2,0.21,12,
pmedici,BOOLC_25,2,2.21,35,
caopt,HIGHLY_CONSTRAINED_15,2,8.71,148,
acts,HIGHLY_CONSTRAINED_15,2,1.32,139,
cagen,HIGHLY_CONSTRAINED_15,2,0.09,139,
kali,HIGHLY_CONSTRAINED_15,2,3.99,228,Invalid
medici,HIGHLY_CONSTRAINED_15,2,5.96,135,
pmedici,HIGHLY_CONSTRAINED_15,2,5.58,202,Invalid
caopt,INDUSTRIAL_11,2,0.47,27,
acts,INDUSTRIAL_11,2,0.53,27,
cagen,INDUSTRIAL_11,2,0.0,26,
kali,INDUSTRIAL_11,2,2.32,54,
medici,INDUSTRIAL_11,2,0.08,27,
pmedici,INDUSTRIAL_11,2,1.94,36,
caopt,MCAC_21,2,36.03,358,
acts,MCAC_21,2,4.34,331,
cagen,MCAC_21,2,37.56,332,
kali,MCAC_21,2,2.63,0,Timeout
medici,MCAC_21,2,19.74,334,
pmedici,MCAC_21,2,14.24,332,
caopt,NUMC_19,2,206.0,234,
kali,NUMC_19,2,5.9,386,Invalid
medici,NUMC_19,2,0.0,5,Invalid
caopt,CNF_17,2,16.53,169,
acts,CNF_17,2,0.64,177,
cagen,CNF_17,2,0.01,173,
kali,CNF_17,2,2.84,4,Invalid
medici,CNF_17,2,28.78,168,
pmedici,CNF_17,2,6.03,224,
caopt,FM_9,2,0.37,13,
acts,FM_9,2,0.58,12,
cagen,FM_9,2,0.0,12,
kali,FM_9,2,2.3,14,Invalid
medici,FM_9,2,0.06,12,
pmedici,FM_9,2,2.18,17,
caopt,BOOLC_17,2,0.57,10,
acts,BOOLC_17,2,0.93,10,
cagen,BOOLC_17,2,0.0,8,
kali,BOOLC_17,2,2.31,7,Invalid
medici,BOOLC_17,2,0.06,7,
pmedici,BOOLC_17,2,2.04,16,
caopt,HIGHLY_CONSTRAINED_28,2,0.38,19,
acts,HIGHLY_CONSTRAINED_28,2,1.06,14,
cagen,HIGHLY_CONSTRAINED_28,2,0.03,16,
kali,HIGHLY_CONSTRAINED_28,2,2.49,3,Invalid
medici,HIGHLY_CONSTRAINED_28,2,0.04,14,
pmedici,HIGHLY_CONSTRAINED_28,2,2.18,14,
caopt,FM_5,2,0.37,9,
acts,FM_5,2,0.85,12,
cagen,FM_5,2,0.0,13,
kali,FM_5,2,2.95,27,Invalid
medici,FM_5,2,0.86,10,
pmedici,FM_5,2,2.54,34,
caopt,MCA_29,2,7.9,211,
acts,MCA_29,2,0.32,214,
cagen,MCA_29,2,0.0,214,
kali,MCA_29,2,3.5,217,
medici,MCA_29,2,18.67,210,
pmedici,MCA_29,2,2.01,210,
caopt,BOOLC_14,2,0.24,6,
acts,BOOLC_14,2,0.88,5,
cagen,BOOLC_14,2,0.0,5,
kali,BOOLC_14,2,2.42,4,Invalid
medici,BOOLC_14,2,0.04,5,
pmedici,BOOLC_14,2,2.06,6,
caopt,INDUSTRIAL_6,2,0.68,22,
acts,INDUSTRIAL_6,2,0.56,27,
cagen,INDUSTRIAL_6,2,0.0,25,
kali,INDUSTRIAL_6,2,2.46,66,Invalid
medici,INDUSTRIAL_6,2,0.67,24,
pmedici,INDUSTRIAL_6,2,2.1,38,
caopt,MCAC_20,2,22.09,196,
kali,MCAC_20,2,3.37,17,Invalid
medici,MCAC_20,2,17.95,193,
pmedici,MCAC_20,2,37.82,225,
caopt,MCA_3,2,74.17,233,
acts,MCA_3,2,0.38,234,
cagen,MCA_3,2,0.0,227,
kali,MCA_3,2,5.63,343,Invalid
medici,MCA_3,2,32.35,240,
pmedici,MCA_3,2,2.65,355,
caopt,MCAC_16,2,6.91,183,
acts,MCAC_16,2,0.71,182,
cagen,MCAC_16,2,0.01,182,
kali,MCAC_16,2,3.48,144,Invalid
medici,MCAC_16,2,14.36,182,
pmedici,MCAC_16,2,3.56,201,
caopt,MCA_25,2,8.01,197,
acts,MCA_25,2,0.32,196,
cagen,MCA_25,2,0.0,196,
kali,MCA_25,2,3.42,212,
medici,MCA_25,2,20.77,196,
pmedici,MCA_25,2,2.12,203,
caopt,INDUSTRIAL_0,2,0.69,17,
acts,INDUSTRIAL_0,2,0.57,18,
cagen,INDUSTRIAL_0,2,0.0,18,
kali,INDUSTRIAL_0,2,2.57,49,
medici,INDUSTRIAL_0,2,1.92,16,
pmedici,INDUSTRIAL_0,2,2.27,36,
caopt,HIGHLY_CONSTRAINED_11,2,0.5,5,
acts,HIGHLY_CONSTRAINED_11,2,8.17,2,
cagen,HIGHLY_CONSTRAINED_11,2,0.28,2,
kali,HIGHLY_CONSTRAINED_11,2,2.58,1,Invalid
medici,HIGHLY_CONSTRAINED_11,2,0.05,2,
pmedici,HIGHLY_CONSTRAINED_11,2,3.96,2,
caopt,MCA_2,2,3.99,91,
acts,MCA_2,2,0.32,90,
cagen,MCA_2,2,0.0,90,
kali,MCA_2,2,3.03,109,
medici,MCA_2,2,9.17,91,
pmedici,MCA_2,2,2.03,121,
caopt,CNF_28,2,13.12,197,
acts,CNF_28,2,0.65,207,
cagen,CNF_28,2,0.01,209,
kali,CNF_28,2,2.25,0,Timeout
medici,CNF_28,2,38.48,208,
pmedici,CNF_28,2,6.37,254,Invalid
caopt,MCAC_2,2,52.89,231,
acts,MCAC_2,2,108.27,244,
cagen,MCAC_2,2,265.06,251,
kali,MCAC_2,2,8.17,291,Invalid
medici,MCAC_2,2,78.9,232,
caopt,HIGHLY_CONSTRAINED_8,2,19.26,219,
acts,HIGHLY_CONSTRAINED_8,2,17.48,220,
cagen,HIGHLY_CONSTRAINED_8,2,9.4,218,
kali,HIGHLY_CONSTRAINED_8,2,3.8,52,Invalid
medici,HIGHLY_CONSTRAINED_8,2,43.0,223,
pmedici,HIGHLY_CONSTRAINED_8,2,116.32,263,
caopt,HIGHLY_CONSTRAINED_6,2,1.31,73,
acts,HIGHLY_CONSTRAINED_6,2,4.53,77,
cagen,HIGHLY_CONSTRAINED_6,2,0.97,75,
kali,HIGHLY_CONSTRAINED_6,2,2.39,0,Timeout
medici,HIGHLY_CONSTRAINED_6,2,0.77,74,
pmedici,HIGHLY_CONSTRAINED_6,2,4.6,76,
caopt,NUMC_7,2,9.42,161,
acts,NUMC_7,2,0.68,160,
cagen,NUMC_7,2,0.01,160,
kali,NUMC_7,2,2.83,179,Invalid
medici,NUMC_7,2,0.0,9,Invalid
caopt,UNIFORM_BOOLEAN_8,2,0.24,7,
acts,UNIFORM_BOOLEAN_8,2,0.25,8,
cagen,UNIFORM_BOOLEAN_8,2,0.0,8,
kali,UNIFORM_BOOLEAN_8,2,2.15,21,
medici,UNIFORM_BOOLEAN_8,2,0.01,6,
pmedici,UNIFORM_BOOLEAN_8,2,1.9,28,
caopt,UNIFORM_ALL_13,2,11.81,86,
acts,UNIFORM_ALL_13,2,0.34,91,
cagen,UNIFORM_ALL_13,2,0.0,91,
kali,UNIFORM_ALL_13,2,3.63,145,
medici,UNIFORM_ALL_13,2,11.11,91,
pmedici,UNIFORM_ALL_13,2,2.14,131,
caopt,FM_7,2,0.26,5,
acts,FM_7,2,0.52,2,
cagen,FM_7,2,0.0,2,
kali,FM_7,2,2.14,2,
medici,FM_7,2,0.0,2,
pmedici,FM_7,2,1.97,2,
caopt,NUMC_20,2,232.21,244,
acts,NUMC_20,2,0.65,250,
cagen,NUMC_20,2,0.01,247,
kali,NUMC_20,2,6.56,405,Invalid
medici,NUMC_20,2,0.02,25,Invalid
caopt,CNF_24,2,5.0,169,
acts,CNF_24,2,0.53,170,
cagen,CNF_24,2,0.0,170,
kali,CNF_24,2,3.15,150,Invalid
medici,CNF_24,2,9.07,168,
pmedici,CNF_24,2,2.13,169,
caopt,UNIFORM_ALL_3,2,2.68,33,
acts,UNIFORM_ALL_3,2,0.32,41,
cagen,UNIFORM_ALL_3,2,0.0,40,
kali,UNIFORM_ALL_3,2,2.99,55,
medici,UNIFORM_ALL_3,2,3.76,36,
pmedici,UNIFORM_ALL_3,2,1.99,48,
caopt,HIGHLY_CONSTRAINED_9,2,29.13,184,
acts,HIGHLY_CONSTRAINED_9,2,0.65,192,
cagen,HIGHLY_CONSTRAINED_9,2,0.01,183,
kali,HIGHLY_CONSTRAINED_9,2,4.34,277,
medici,HIGHLY_CONSTRAINED_9,2,35.25,189,
pmedici,HIGHLY_CONSTRAINED_9,2,3.47,270,
caopt,UNIFORM_ALL_10,2,293.39,422,
acts,UNIFORM_ALL_10,2,0.49,406,
cagen,UNIFORM_ALL_10,2,0.01,407,
kali,UNIFORM_ALL_10,2,13.37,706,
medici,UNIFORM_ALL_10,2,50.65,387,
