ToolName,ModelName,Strength,TimeSeconds,Size,ErrorType
pmedici,MCA_19,3,300.13,0,Timeout
iposolver,MCA_19,3,9.04,63597,
cagen,MCA_19,3,0.33,63698,
appts,MCA_19,3,300.12,63456,
pmedici,UNIFORM_BOOLEAN_21,3,1.88,16,
iposolver,UNIFORM_BOOLEAN_21,3,0.0,17,
cagen,UNIFORM_BOOLEAN_21,3,0.0,16,
appts,UNIFORM_BOOLEAN_21,3,20.86,12,
pmedici,UNIFORM_BOOLEAN_30,3,1.96,27,
iposolver,UNIFORM_BOOLEAN_30,3,0.01,22,
cagen,UNIFORM_BOOLEAN_30,3,0.0,22,
appts,UNIFORM_BOOLEAN_30,3,29.66,15,
pmedici,MCA_12,3,300.14,0,Timeout
iposolver,MCA_12,3,7.41,59088,
cagen,MCA_12,3,0.21,57485,
appts,MCA_12,3,300.56,57511,
pmedici,MCA_47,3,11.2,1922,
iposolver,MCA_47,3,0.1,1891,
cagen,MCA_47,3,0.01,1890,
appts,MCA_47,3,72.51,1890,
pmedici,MCAC_48,3,300.13,0,Timeout
cagen,MCAC_48,3,19.53,42816,
appts,MCAC_48,3,300.12,0,Timeout
pmedici,UNIFORM_ALL_35,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_35,3,247.52,23312,
cagen,UNIFORM_ALL_35,3,1.08,18771,
appts,UNIFORM_ALL_35,3,300.14,22539,
pmedici,UNIFORM_BOOLEAN_44,3,2.01,22,
iposolver,UNIFORM_BOOLEAN_44,3,0.0,18,
cagen,UNIFORM_BOOLEAN_44,3,0.0,18,
appts,UNIFORM_BOOLEAN_44,3,23.26,12,
pmedici,UNIFORM_BOOLEAN_11,3,1.97,27,
iposolver,UNIFORM_BOOLEAN_11,3,0.0,20,
cagen,UNIFORM_BOOLEAN_11,3,0.0,20,
appts,UNIFORM_BOOLEAN_11,3,29.04,12,
pmedici,MCA_38,3,300.03,0,Timeout
iposolver,MCA_38,3,6.13,73502,
cagen,MCA_38,3,0.25,73538,
appts,MCA_38,3,300.24,73500,
pmedici,BOOLC_8,3,2.04,33,Invalid
cagen,BOOLC_8,3,0.0,16,
appts,BOOLC_8,3,25.43,13,
pmedici,BOOLC_36,3,2.2,56,Invalid
cagen,BOOLC_36,3,0.01,27,
appts,BOOLC_36,3,38.48,18,
pmedici,MCA_6,3,300.13,0,Timeout
iposolver,MCA_6,3,60.61,85941,
cagen,MCA_6,3,0.63,86090,
appts,MCA_6,3,300.25,85809,
pmedici,UNIFORM_ALL_38,3,29.09,6859,
iposolver,UNIFORM_ALL_38,3,0.02,6859,
cagen,UNIFORM_ALL_38,3,0.01,6859,
appts,UNIFORM_ALL_38,3,135.52,6859,
pmedici,MCA_11,3,300.13,0,Timeout
iposolver,MCA_11,3,3.0,34831,
cagen,MCA_11,3,0.11,34830,
appts,MCA_11,3,300.13,34830,
pmedici,MCA_44,3,300.14,0,Timeout
iposolver,MCA_44,3,1.37,102900,
cagen,MCA_44,3,0.16,102900,
appts,MCA_44,3,300.14,102900,
pmedici,UNIFORM_BOOLEAN_15,3,2.1,33,
iposolver,UNIFORM_BOOLEAN_15,3,0.02,27,
cagen,UNIFORM_BOOLEAN_15,3,0.0,24,
appts,UNIFORM_BOOLEAN_15,3,48.26,17,
pmedici,UNIFORM_ALL_36,3,218.16,6645,
iposolver,UNIFORM_ALL_36,3,0.71,4432,
cagen,UNIFORM_ALL_36,3,0.02,2197,
appts,UNIFORM_ALL_36,3,300.11,3988,
pmedici,MCA_35,3,300.13,0,Timeout
iposolver,MCA_35,3,30.52,77835,
cagen,MCA_35,3,0.47,77943,
appts,MCA_35,3,300.21,77832,
pmedici,BOOLC_32,3,2.05,38,Invalid
cagen,BOOLC_32,3,0.0,18,
appts,BOOLC_32,3,2.55,19,
pmedici,UNIFORM_BOOLEAN_40,3,1.82,19,
iposolver,UNIFORM_BOOLEAN_40,3,0.0,12,
cagen,UNIFORM_BOOLEAN_40,3,0.0,12,
appts,UNIFORM_BOOLEAN_40,3,17.55,10,
pmedici,BOOLC_14,3,2.18,31,Invalid
cagen,BOOLC_14,3,0.0,14,
appts,BOOLC_14,3,22.27,12,
pmedici,BOOLC_41,3,2.29,13,Invalid
cagen,BOOLC_41,3,0.01,8,
appts,BOOLC_41,3,18.99,8,
pmedici,UNIFORM_ALL_26,3,28.7,2144,
iposolver,UNIFORM_ALL_26,3,0.17,1520,
cagen,UNIFORM_ALL_26,3,0.01,1465,
appts,UNIFORM_ALL_26,3,300.14,1317,
pmedici,MCAC_13,3,300.13,0,Timeout
cagen,MCAC_13,3,0.04,5864,
appts,MCAC_13,3,300.12,0,Timeout
pmedici,MCA_26,3,300.11,0,Timeout
iposolver,MCA_26,3,43.2,104124,
cagen,MCA_26,3,0.82,96897,
appts,MCA_26,3,300.67,95054,
pmedici,MCAC_46,3,300.12,0,Timeout
cagen,MCAC_46,3,1.39,40713,
appts,MCAC_46,3,300.12,0,Timeout
pmedici,UNIFORM_BOOLEAN_34,3,2.02,35,
iposolver,UNIFORM_BOOLEAN_34,3,0.02,27,
cagen,UNIFORM_BOOLEAN_34,3,0.0,24,
appts,UNIFORM_BOOLEAN_34,3,60.41,17,
pmedici,MCAC_1,3,6.75,24,
cagen,MCAC_1,3,0.04,24,
appts,MCAC_1,3,63.8,24,
pmedici,BOOLC_5,3,2.24,1,
cagen,BOOLC_5,3,0.17,1,
appts,BOOLC_5,3,11.31,1,
pmedici,UNIFORM_ALL_4,3,300.14,0,Timeout
iposolver,UNIFORM_ALL_4,3,1.56,5974,
cagen,UNIFORM_ALL_4,3,0.05,5929,
appts,UNIFORM_ALL_4,3,300.11,5448,
pmedici,MCAC_33,3,300.03,0,Timeout
cagen,MCAC_33,3,300.01,0,Timeout
appts,MCAC_33,3,300.13,0,Timeout
pmedici,UNIFORM_BOOLEAN_29,3,1.98,8,
iposolver,UNIFORM_BOOLEAN_29,3,0.0,8,
cagen,UNIFORM_BOOLEAN_29,3,0.0,8,
appts,UNIFORM_BOOLEAN_29,3,9.38,8,
pmedici,MCAC_17,3,2.05,86,Invalid
cagen,MCAC_17,3,0.0,83,
appts,MCAC_17,3,25.08,81,
pmedici,MCA_8,3,1.85,40,
iposolver,MCA_8,3,0.0,40,
cagen,MCA_8,3,0.0,40,
appts,MCA_8,3,18.27,40,
pmedici,MCAC_18,3,2.36,1,
cagen,MCAC_18,3,0.01,1,
appts,MCAC_18,3,9.01,1,
pmedici,BOOLC_23,3,2.0,1,
cagen,BOOLC_23,3,0.0,1,
appts,BOOLC_23,3,3.7,1,
pmedici,MCAC_42,3,300.14,0,Timeout
cagen,MCAC_42,3,300.0,0,Timeout
appts,MCAC_42,3,300.13,0,Timeout
pmedici,UNIFORM_ALL_44,3,17.66,862,
iposolver,UNIFORM_ALL_44,3,0.43,678,
cagen,UNIFORM_ALL_44,3,0.02,640,
appts,UNIFORM_ALL_44,3,300.13,560,
pmedici,BOOLC_10,3,1.96,37,Invalid
cagen,BOOLC_10,3,0.0,18,
appts,BOOLC_10,3,23.21,16,
pmedici,UNIFORM_ALL_11,3,157.48,4565,
iposolver,UNIFORM_ALL_11,3,1.02,3180,
cagen,UNIFORM_ALL_11,3,0.02,2541,
appts,UNIFORM_ALL_11,3,300.11,2857,
pmedici,BOOLC_45,3,2.22,60,Invalid
cagen,BOOLC_45,3,0.0,27,
appts,BOOLC_45,3,3.46,28,
pmedici,BOOLC_28,3,2.04,41,Invalid
cagen,BOOLC_28,3,0.0,24,
appts,BOOLC_28,3,32.9,16,
pmedici,UNIFORM_BOOLEAN_9,3,1.85,8,
iposolver,UNIFORM_BOOLEAN_9,3,0.0,8,
cagen,UNIFORM_BOOLEAN_9,3,0.0,8,
appts,UNIFORM_BOOLEAN_9,3,10.62,8,
pmedici,UNIFORM_ALL_33,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_33,3,5.96,7204,
cagen,UNIFORM_ALL_33,3,0.12,7123,
appts,UNIFORM_ALL_33,3,300.11,6674,
pmedici,MCA_49,3,300.13,0,Timeout
iposolver,MCA_49,3,4.48,8826,
cagen,MCA_49,3,0.07,8883,
appts,MCA_49,3,223.11,8816,
pmedici,UNIFORM_BOOLEAN_26,3,1.94,18,
iposolver,UNIFORM_BOOLEAN_26,3,0.0,17,
cagen,UNIFORM_BOOLEAN_26,3,0.0,16,
appts,UNIFORM_BOOLEAN_26,3,20.77,12,
pmedici,UNIFORM_ALL_32,3,17.91,2525,
iposolver,UNIFORM_ALL_32,3,0.04,1932,
cagen,UNIFORM_ALL_32,3,0.0,1331,
appts,UNIFORM_ALL_32,3,300.14,1605,
pmedici,MCA_15,3,300.14,0,Timeout
iposolver,MCA_15,3,56.25,72570,
cagen,MCA_15,3,0.7,73131,
appts,MCA_15,3,300.23,0,Timeout
pmedici,MCA_40,3,2.32,254,
iposolver,MCA_40,3,0.0,240,
cagen,MCA_40,3,0.0,240,
appts,MCA_40,3,39.83,240,
pmedici,UNIFORM_BOOLEAN_22,3,1.92,23,
iposolver,UNIFORM_BOOLEAN_22,3,0.0,14,
cagen,UNIFORM_BOOLEAN_22,3,0.0,12,
appts,UNIFORM_BOOLEAN_22,3,19.62,12,
pmedici,UNIFORM_ALL_46,3,2.04,33,
iposolver,UNIFORM_ALL_46,3,0.02,29,
cagen,UNIFORM_ALL_46,3,0.0,26,
appts,UNIFORM_ALL_46,3,45.41,18,
pmedici,UNIFORM_ALL_13,3,2.54,385,
iposolver,UNIFORM_ALL_13,3,0.01,315,
cagen,UNIFORM_ALL_13,3,0.0,282,
appts,UNIFORM_ALL_13,3,60.47,255,
pmedici,BOOLC_4,3,2.34,61,Invalid
cagen,BOOLC_4,3,0.02,32,
appts,BOOLC_4,3,44.67,25,Invalid
pmedici,UNIFORM_ALL_20,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_20,3,55.27,22369,
cagen,UNIFORM_ALL_20,3,0.68,22194,
appts,UNIFORM_ALL_20,3,300.13,21486,
pmedici,MCAC_9,3,300.14,0,Timeout
cagen,MCAC_9,3,0.19,30778,
appts,MCAC_9,3,300.13,0,Timeout
pmedici,MCAC_47,3,1.96,8,Invalid
cagen,MCAC_47,3,0.0,7,
appts,MCAC_47,3,15.07,7,
pmedici,MCAC_12,3,2.06,190,
cagen,MCAC_12,3,0.0,190,
appts,MCAC_12,3,2.15,190,
pmedici,MCA_0,3,2.19,238,
iposolver,MCA_0,3,0.0,230,
cagen,MCA_0,3,0.0,230,
appts,MCA_0,3,35.63,230,
pmedici,UNIFORM_ALL_19,3,28.9,991,
iposolver,UNIFORM_ALL_19,3,1.21,767,
cagen,UNIFORM_ALL_19,3,0.03,724,
appts,UNIFORM_ALL_19,3,300.11,646,
pmedici,MCA_2,3,1.8,188,
iposolver,MCA_2,3,0.0,188,
cagen,MCA_2,3,0.0,188,
appts,MCA_2,3,38.55,188,
pmedici,UNIFORM_BOOLEAN_1,3,1.92,8,
iposolver,UNIFORM_BOOLEAN_1,3,0.0,8,
cagen,UNIFORM_BOOLEAN_1,3,0.0,8,
appts,UNIFORM_BOOLEAN_1,3,9.67,8,
pmedici,UNIFORM_ALL_24,3,300.12,0,Timeout
iposolver,UNIFORM_ALL_24,3,11.43,9233,
cagen,UNIFORM_ALL_24,3,0.21,9132,
appts,UNIFORM_ALL_24,3,300.13,8635,
pmedici,BOOLC_20,3,2.38,57,Invalid
cagen,BOOLC_20,3,0.0,28,
appts,BOOLC_20,3,51.79,19,
pmedici,BOOLC_6,3,2.34,45,Invalid
cagen,BOOLC_6,3,0.7,32,
appts,BOOLC_6,3,31.68,29,Invalid
pmedici,MCA_14,3,300.13,0,Timeout
iposolver,MCA_14,3,0.24,29261,
cagen,MCA_14,3,0.04,29260,
appts,MCA_14,3,300.13,29260,
pmedici,UNIFORM_ALL_5,3,30.02,2625,
iposolver,UNIFORM_ALL_5,3,0.15,1873,
cagen,UNIFORM_ALL_5,3,0.01,1801,
appts,UNIFORM_ALL_5,3,300.14,1622,
pmedici,MCA_41,3,300.15,0,Timeout
iposolver,MCA_41,3,41.24,61684,
cagen,MCA_41,3,0.55,61921,
appts,MCA_41,3,300.27,61642,
pmedici,BOOLC_49,3,1.84,6,
cagen,BOOLC_49,3,0.0,6,
appts,BOOLC_49,3,9.47,6,
pmedici,MCAC_27,3,23.1,210,
cagen,MCAC_27,3,0.09,210,
appts,MCAC_27,3,300.13,0,Timeout
pmedici,MCA_4,3,300.12,0,Timeout
iposolver,MCA_4,3,10.04,28642,
cagen,MCA_4,3,0.18,28793,
appts,MCA_4,3,300.19,27375,
pmedici,MCA_10,3,300.14,0,Timeout
iposolver,MCA_10,3,13.21,61050,
cagen,MCA_10,3,0.26,61056,
appts,MCA_10,3,300.13,61050,
pmedici,MCA_45,3,1.84,16,
iposolver,MCA_45,3,0.0,12,
cagen,MCA_45,3,0.0,12,
appts,MCA_45,3,17.36,10,
pmedici,MCA_23,3,33.97,5562,
iposolver,MCA_23,3,0.05,5545,
cagen,MCA_23,3,0.01,5544,
appts,MCA_23,3,139.77,5544,
pmedici,MCAC_36,3,300.14,0,Timeout
cagen,MCAC_36,3,0.45,46427,
appts,MCAC_36,3,300.14,0,Timeout
pmedici,UNIFORM_ALL_30,3,157.26,4633,
iposolver,UNIFORM_ALL_30,3,1.0,3180,
cagen,UNIFORM_ALL_30,3,0.03,2541,
appts,UNIFORM_ALL_30,3,300.12,2854,
pmedici,UNIFORM_ALL_17,3,2.06,179,
iposolver,UNIFORM_ALL_17,3,0.0,146,
cagen,UNIFORM_ALL_17,3,0.0,125,
appts,UNIFORM_ALL_17,3,26.99,125,
pmedici,BOOLC_0,3,2.14,37,Invalid
cagen,BOOLC_0,3,0.01,21,
appts,BOOLC_0,3,3.93,22,
pmedici,MCAC_43,3,300.12,0,Timeout
cagen,MCAC_43,3,300.0,0,Timeout
appts,MCAC_43,3,300.13,0,Timeout
pmedici,MCAC_16,3,300.11,0,Timeout
cagen,MCAC_16,3,2.62,146207,
appts,MCAC_16,3,300.16,0,Timeout
pmedici,UNIFORM_ALL_47,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_47,3,29.99,10395,
cagen,UNIFORM_ALL_47,3,0.34,10264,
appts,UNIFORM_ALL_47,3,300.11,9780,
pmedici,UNIFORM_BOOLEAN_48,3,2.04,30,
iposolver,UNIFORM_BOOLEAN_48,3,0.01,24,
cagen,UNIFORM_BOOLEAN_48,3,0.0,22,
appts,UNIFORM_BOOLEAN_48,3,36.0,16,
pmedici,UNIFORM_ALL_12,3,1.92,36,
iposolver,UNIFORM_ALL_12,3,0.02,29,
cagen,UNIFORM_ALL_12,3,0.0,26,
appts,UNIFORM_ALL_12,3,57.71,18,
pmedici,UNIFORM_ALL_27,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_27,3,2.49,11462,
cagen,UNIFORM_ALL_27,3,0.09,11318,
appts,UNIFORM_ALL_27,3,300.11,10537,
pmedici,UNIFORM_ALL_41,3,2.84,118,
iposolver,UNIFORM_ALL_41,3,0.13,102,
cagen,UNIFORM_ALL_41,3,0.0,91,
appts,UNIFORM_ALL_41,3,57.27,77,
pmedici,BOOLC_3,3,2.13,37,Invalid
cagen,BOOLC_3,3,0.0,20,
appts,BOOLC_3,3,25.75,15,Invalid
pmedici,UNIFORM_ALL_14,3,48.22,4247,
iposolver,UNIFORM_ALL_14,3,0.09,3084,
cagen,UNIFORM_ALL_14,3,0.01,2197,
appts,UNIFORM_ALL_14,3,300.14,2667,
pmedici,MCAC_40,3,2.32,85,
cagen,MCAC_40,3,0.01,85,
appts,MCAC_40,3,56.72,85,
pmedici,MCAC_15,3,300.13,0,Timeout
cagen,MCAC_15,3,300.0,0,Timeout
appts,MCAC_15,3,300.14,0,Timeout
pmedici,BOOLC_39,3,1.84,35,Invalid
cagen,BOOLC_39,3,0.0,17,
appts,BOOLC_39,3,21.41,13,
pmedici,MCA_29,3,300.13,0,Timeout
iposolver,MCA_29,3,72.77,56117,
cagen,MCA_29,3,0.83,55898,
appts,MCA_29,3,300.22,0,Timeout
pmedici,MCA_5,3,300.13,0,Timeout
iposolver,MCA_5,3,66.64,99439,
cagen,MCA_5,3,0.84,92731,
appts,MCA_5,3,300.28,0,Timeout
pmedici,UNIFORM_ALL_39,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_39,3,39.67,10737,
cagen,UNIFORM_ALL_39,3,0.38,10609,
appts,UNIFORM_ALL_39,3,300.12,10121,
pmedici,MCA_7,3,248.29,10897,
iposolver,MCA_7,3,0.33,10870,
cagen,MCA_7,3,0.03,10869,
appts,MCA_7,3,189.71,10868,
pmedici,MCA_13,3,300.13,0,Timeout
iposolver,MCA_13,3,19.15,58944,
cagen,MCA_13,3,0.32,55531,
appts,MCA_13,3,300.78,56297,
pmedici,BOOLC_1,3,2.14,50,Invalid
cagen,BOOLC_1,3,0.0,24,
appts,BOOLC_1,3,29.83,16,
pmedici,MCA_46,3,300.11,0,Timeout
iposolver,MCA_46,3,8.83,20201,
cagen,MCA_46,3,0.13,20199,
appts,MCA_46,3,300.13,20196,
pmedici,UNIFORM_ALL_2,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_2,3,12.01,7898,
cagen,UNIFORM_ALL_2,3,0.19,7786,
appts,UNIFORM_ALL_2,3,300.12,7360,
pmedici,BOOLC_27,3,2.0,39,Invalid
cagen,BOOLC_27,3,0.0,21,
appts,BOOLC_27,3,25.11,14,
pmedici,UNIFORM_ALL_23,3,300.09,0,Timeout
iposolver,UNIFORM_ALL_23,3,13.19,12688,
cagen,UNIFORM_ALL_23,3,0.22,9537,
appts,UNIFORM_ALL_23,3,300.12,11932,
pmedici,MCA_37,3,300.13,0,Timeout
iposolver,MCA_37,3,17.51,25306,
cagen,MCA_37,3,0.2,24077,
appts,MCA_37,3,300.11,23413,
pmedici,MCAC_49,3,300.14,0,Timeout
cagen,MCAC_49,3,0.42,34891,
appts,MCAC_49,3,300.13,33595,
pmedici,MCA_3,3,300.13,0,Timeout
iposolver,MCA_3,3,6.71,81422,
cagen,MCA_3,3,0.25,76332,
appts,MCA_3,3,300.13,0,Timeout
pmedici,UNIFORM_ALL_29,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_29,3,25.49,5932,
cagen,UNIFORM_ALL_29,3,0.26,5798,
appts,UNIFORM_ALL_29,3,300.12,5495,
pmedici,MCAC_20,3,2.0,4,
cagen,MCAC_20,3,0.01,4,
appts,MCAC_20,3,4.54,4,
pmedici,MCA_24,3,300.14,0,Timeout
iposolver,MCA_24,3,45.95,66373,
cagen,MCA_24,3,0.7,66923,
appts,MCA_24,3,300.27,65230,
pmedici,MCA_17,3,157.09,7501,
iposolver,MCA_17,3,1.9,7268,
cagen,MCA_17,3,0.04,7200,
appts,MCA_17,3,170.43,7200,
pmedici,MCA_42,3,300.13,0,Timeout
iposolver,MCA_42,3,12.8,23469,
cagen,MCA_42,3,0.16,21480,
appts,MCA_42,3,300.16,21027,
pmedici,UNIFORM_ALL_45,3,300.02,0,Timeout
iposolver,UNIFORM_ALL_45,3,17.42,19318,
cagen,UNIFORM_ALL_45,3,0.35,19257,
appts,UNIFORM_ALL_45,3,300.12,18346,
pmedici,BOOLC_7,3,2.29,54,Invalid
cagen,BOOLC_7,3,0.02,24,
appts,BOOLC_7,3,31.99,19,
pmedici,UNIFORM_ALL_10,3,1.84,41,
iposolver,UNIFORM_ALL_10,3,0.0,31,
cagen,UNIFORM_ALL_10,3,0.0,27,
appts,UNIFORM_ALL_10,3,19.32,27,
pmedici,MCAC_31,3,300.13,0,Timeout
cagen,MCAC_31,3,300.01,0,Timeout
appts,MCAC_31,3,300.13,0,Timeout
pmedici,UNIFORM_ALL_40,3,300.03,0,Timeout
iposolver,UNIFORM_ALL_40,3,38.0,14476,
cagen,UNIFORM_ALL_40,3,0.4,9689,
appts,UNIFORM_ALL_40,3,300.12,13712,
pmedici,MCAC_11,3,11.8,111,
cagen,MCAC_11,3,29.19,111,
appts,MCAC_11,3,300.13,0,Timeout
pmedici,MCAC_26,3,300.14,0,Timeout
cagen,MCAC_26,3,300.0,0,Timeout
appts,MCAC_26,3,300.13,0,Timeout
pmedici,MCA_20,3,300.14,0,Timeout
iposolver,MCA_20,3,3.64,55442,
cagen,MCA_20,3,0.16,55441,
appts,MCA_20,3,300.13,55440,
pmedici,MCA_48,3,169.07,13198,
iposolver,MCA_48,3,0.5,13121,
cagen,MCA_48,3,0.04,13120,
appts,MCA_48,3,243.52,13120,
pmedici,MCA_34,3,300.13,0,Timeout
iposolver,MCA_34,3,1.08,43681,
cagen,MCA_34,3,0.09,43680,
appts,MCA_34,3,300.1,43680,
pmedici,UNIFORM_ALL_21,3,12.32,2485,
iposolver,UNIFORM_ALL_21,3,0.02,2008,
cagen,UNIFORM_ALL_21,3,0.0,1728,
appts,UNIFORM_ALL_21,3,193.88,1762,
pmedici,MCAC_21,3,300.14,0,Timeout
cagen,MCAC_21,3,295.69,16774,
appts,MCAC_21,3,300.1,0,Timeout
pmedici,UNIFORM_BOOLEAN_38,3,1.98,27,
iposolver,UNIFORM_BOOLEAN_38,3,0.01,22,
cagen,UNIFORM_BOOLEAN_38,3,0.0,22,
appts,UNIFORM_BOOLEAN_38,3,29.28,15,
pmedici,MCA_27,3,3.32,1410,
iposolver,MCA_27,3,0.01,1410,
cagen,MCA_27,3,0.0,1410,
appts,MCA_27,3,76.42,1410,
pmedici,MCA_16,3,1.86,8,
iposolver,MCA_16,3,0.0,8,
cagen,MCA_16,3,0.0,8,
appts,MCA_16,3,8.25,8,
pmedici,UNIFORM_ALL_8,3,300.11,0,Timeout
iposolver,UNIFORM_ALL_8,3,0.24,7872,
cagen,UNIFORM_ALL_8,3,0.02,7180,
appts,UNIFORM_ALL_8,3,300.13,7107,
pmedici,BOOLC_9,3,2.28,73,Invalid
cagen,BOOLC_9,3,0.05,36,
appts,BOOLC_9,3,35.72,27,
pmedici,UNIFORM_ALL_22,3,300.13,0,Timeout
iposolver,UNIFORM_ALL_22,3,113.22,21438,
cagen,UNIFORM_ALL_22,3,0.69,16148,
appts,UNIFORM_ALL_22,3,300.15,20632,
pmedici,MCAC_5,3,300.13,0,Timeout
cagen,MCAC_5,3,66.62,77915,
appts,MCAC_5,3,300.14,0,Timeout
pmedici,MCAC_24,3,300.13,0,Timeout
cagen,MCAC_24,3,0.22,39239,
appts,MCAC_24,3,300.17,39146,
pmedici,MCAC_37,3,2.5,8,
cagen,MCAC_37,3,0.14,8,
appts,MCAC_37,3,20.13,8,
pmedici,UNIFORM_ALL_6,3,8.41,1958,
iposolver,UNIFORM_ALL_6,3,0.02,1595,
cagen,UNIFORM_ALL_6,3,0.0,1331,
appts,UNIFORM_ALL_6,3,101.6,1355,
pmedici,MCAC_35,3,300.03,0,Timeout
cagen,MCAC_35,3,27.71,110617,
appts,MCAC_35,3,300.12,0,Timeout
pmedici,MCAC_29,3,300.15,0,Timeout
cagen,MCAC_29,3,300.0,0,Timeout
appts,MCAC_29,3,300.14,0,Timeout
pmedici,UNIFORM_ALL_9,3,81.73,2168,
iposolver,UNIFORM_ALL_9,3,1.77,1637,
cagen,UNIFORM_ALL_9,3,0.04,1555,
appts,UNIFORM_ALL_9,3,300.11,1410,
pmedici,UNIFORM_ALL_28,3,241.31,3335,
iposolver,UNIFORM_ALL_28,3,4.74,2428,
cagen,UNIFORM_ALL_28,3,0.1,2337,
appts,UNIFORM_ALL_28,3,300.12,2170,
pmedici,MCAC_23,3,4.86,34,Invalid
cagen,MCAC_23,3,0.04,33,
appts,MCAC_23,3,219.11,33,
pmedici,UNIFORM_ALL_25,3,2.0,84,
iposolver,UNIFORM_ALL_25,3,0.01,70,
cagen,UNIFORM_ALL_25,3,0.0,63,
appts,UNIFORM_ALL_25,3,44.35,50,
pmedici,MCAC_2,3,300.13,0,Timeout
cagen,MCAC_2,3,0.57,56451,
appts,MCAC_2,3,300.21,56304,
pmedici,MCA_28,3,300.1,0,Timeout
iposolver,MCA_28,3,0.37,24701,
cagen,MCA_28,3,0.04,24700,
appts,MCA_28,3,300.12,24700,
pmedici,MCAC_30,3,300.15,0,Timeout
cagen,MCAC_30,3,1.11,110816,
appts,MCAC_30,3,300.87,110159,
pmedici,MCAC_32,3,300.14,0,Timeout
cagen,MCAC_32,3,300.0,0,Timeout
appts,MCAC_32,3,300.12,0,Timeout
pmedici,UNIFORM_ALL_1,3,300.1,0,Timeout
iposolver,UNIFORM_ALL_1,3,142.6,24923,
cagen,UNIFORM_ALL_1,3,1.09,24714,
appts,UNIFORM_ALL_1,3,300.14,24092,
pmedici,MCA_36,3,300.13,0,Timeout
iposolver,MCA_36,3,4.88,56838,
cagen,MCA_36,3,0.21,56835,
appts,MCA_36,3,300.13,56832,
pmedici,UNIFORM_BOOLEAN_18,3,1.87,17,
iposolver,UNIFORM_BOOLEAN_18,3,0.0,17,
cagen,UNIFORM_BOOLEAN_18,3,0.0,16,
appts,UNIFORM_BOOLEAN_18,3,21.49,12,
pmedici,MCAC_8,3,300.14,0,Timeout
cagen,MCAC_8,3,3.23,44941,
appts,MCAC_8,3,300.14,0,Timeout
pmedici,UNIFORM_BOOLEAN_41,3,1.93,25,
iposolver,UNIFORM_BOOLEAN_41,3,0.0,20,
cagen,UNIFORM_BOOLEAN_41,3,0.0,20,
appts,UNIFORM_BOOLEAN_41,3,25.69,12,
pmedici,UNIFORM_BOOLEAN_14,3,2.05,31,
iposolver,UNIFORM_BOOLEAN_14,3,0.01,24,
cagen,UNIFORM_BOOLEAN_14,3,0.0,22,
appts,UNIFORM_BOOLEAN_14,3,35.17,16,
pmedici,BOOLC_34,3,2.24,64,Invalid
cagen,BOOLC_34,3,19.2,29,
appts,BOOLC_34,3,50.61,19,Invalid
pmedici,BOOLC_47,3,2.4,74,Invalid
cagen,BOOLC_47,3,300.0,0,Timeout
appts,BOOLC_47,3,89.63,29,Invalid
pmedici,UNIFORM_BOOLEAN_35,3,1.98,28,
iposolver,UNIFORM_BOOLEAN_35,3,0.01,22,
cagen,UNIFORM_BOOLEAN_35,3,0.0,22,
appts,UNIFORM_BOOLEAN_35,3,29.63,15,
pmedici,BOOLC_12,3,2.07,4,
cagen,BOOLC_12,3,0.48,4,
appts,BOOLC_12,3,32.62,4,
pmedici,MCAC_3,3,2.17,194,
cagen,MCAC_3,3,0.0,194,
appts,MCAC_3,3,37.25,194,
pmedici,UNIFORM_BOOLEAN_0,3,1.93,19,
iposolver,UNIFORM_BOOLEAN_0,3,0.0,18,
cagen,UNIFORM_BOOLEAN_0,3,0.0,18,
appts,UNIFORM_BOOLEAN_0,3,23.78,12,
pmedici,BOOLC_19,3,2.49,77,Invalid
cagen,BOOLC_19,3,247.58,37,
appts,BOOLC_19,3,77.43,36,Invalid
pmedici,BOOLC_16,3,2.5,11,Invalid
cagen,BOOLC_16,3,3.43,9,
appts,BOOLC_16,3,12.45,9,
pmedici,MCAC_22,3,300.13,0,Timeout
cagen,MCAC_22,3,300.0,0,Timeout
appts,MCAC_22,3,300.13,0,Timeout
pmedici,UNIFORM_BOOLEAN_46,3,2.0,27,
iposolver,UNIFORM_BOOLEAN_46,3,0.01,22,
cagen,UNIFORM_BOOLEAN_46,3,0.0,20,
appts,UNIFORM_BOOLEAN_46,3,32.38,12,
pmedici,BOOLC_43,3,2.15,71,Invalid
cagen,BOOLC_43,3,300.0,0,Timeout
appts,BOOLC_43,3,62.77,21,Invalid
pmedici,UNIFORM_BOOLEAN_13,3,1.92,26,
iposolver,UNIFORM_BOOLEAN_13,3,0.01,23,
cagen,UNIFORM_BOOLEAN_13,3,0.0,22,
appts,UNIFORM_BOOLEAN_13,3,31.73,16,
pmedici,UNIFORM_BOOLEAN_20,3,1.8,11,
iposolver,UNIFORM_BOOLEAN_20,3,0.0,8,
