ToolName,ModelName,Strength,Iteration,ErrorType,TimeSeconds,Size
pmedici,UNIFORM_ALL_47,2,3,,8.43,725
pmedici,UNIFORM_ALL_12,2,3,,1.95,14
pmedici,UNIFORM_BOOLEAN_11,2,2,,1.96,16
iposolver,UNIFORM_ALL_24,4,2,Timeout,300.05,0
pmedici,UNIFORM_BOOLEAN_44,2,2,,1.95,14
cagen,UNIFORM_ALL_30,2,3,,0.0,121
cagen,BOOLC_31,3,2,,0.77,11
cagen,BOOLC_0,4,3,,0.02,37
iposolver,UNIFORM_ALL_17,3,3,,0.0,146
iposolver,MCA_10,3,1,,13.21,61050
pmedici,BOOLC_2,2,3,Invalid,1.96,31
pmedici,MCA_47,5,1,Timeout,300.13,0
iposolver,MCA_45,3,1,,0.0,12
cagen,UNIFORM_BOOLEAN_30,3,2,,0.0,22
pmedici,MCA_8,2,2,,1.93,22
cagen,UNIFORM_ALL_1,2,2,,0.02,727
appts,UNIFORM_BOOLEAN_5,3,2,,30.56,15
appts,BOOLC_24,4,1,,14.66,8
appts,UNIFORM_ALL_20,4,1,Timeout,300.17,0
cagen,MCA_34,4,2,,0.19,87362
cagen,BOOLC_49,2,3,,0.0,5
iposolver,UNIFORM_BOOLEAN_16,4,3,,0.01,43
appts,MCA_6,2,3,,45.68,2200
iposolver,UNIFORM_BOOLEAN_43,4,3,,0.1,67
cagen,UNIFORM_ALL_48,3,2,,0.0,125
pmedici,BOOLC_20,5,1,Invalid,46.08,203
iposolver,MCA_4,3,1,,10.06,28642
pmedici,MCA_25,2,2,,10.48,2315
appts,BOOLC_13,3,2,,2.71,9
iposolver,MCA_14,3,3,,0.24,29261
appts,UNIFORM_ALL_17,3,2,,26.99,125
pmedici,BOOLC_6,2,1,Invalid,1.87,31
appts,BOOLC_46,3,2,Invalid,25.3,18
iposolver,MCA_41,3,3,,41.53,61684
iposolver,UNIFORM_ALL_8,3,2,,0.25,7872
appts,BOOLC_9,5,1,Timeout,302.1,0
pmedici,UNIFORM_BOOLEAN_38,3,1,,1.98,27
iposolver,MCA_0,3,3,,0.0,230
pmedici,BOOLC_42,2,2,Invalid,1.92,7
iposolver,UNIFORM_BOOLEAN_12,4,1,,0.07,64
appts,MCA_2,2,1,,25.2,94
cagen,BOOLC_18,2,1,,0.14,5
pmedici,MCAC_23,2,2,,2.37,33
pmedici,BOOLC_17,2,2,Invalid,2.04,41
iposolver,UNIFORM_BOOLEAN_47,4,1,,0.0,39
iposolver,MCA_39,2,2,,0.01,222
cagen,MCAC_21,4,2,Timeout,300.0,0
pmedici,UNIFORM_ALL_43,2,1,,10.7,676
cagen,UNIFORM_BOOLEAN_19,2,1,,0.0,10
pmedici,UNIFORM_ALL_16,2,1,,2.03,15
cagen,MCA_48,5,1,,2.07,104929
cagen,MCAC_47,3,3,,0.0,7
cagen,MCAC_12,3,3,,0.0,190
cagen,UNIFORM_BOOLEAN_9,3,2,,0.0,8
iposolver,UNIFORM_ALL_46,3,1,,0.02,29
cagen,UNIFORM_ALL_34,2,1,,0.0,40
cagen,BOOLC_4,4,1,,0.03,88
pmedici,UNIFORM_BOOLEAN_26,5,1,,2.01,71
iposolver,UNIFORM_ALL_13,3,1,,0.01,315
appts,MCA_34,5,1,,300.62,262080
appts,UNIFORM_BOOLEAN_48,4,1,,157.72,36
appts,MCAC_32,3,2,Timeout,300.12,0
cagen,UNIFORM_BOOLEAN_11,3,1,,0.0,20
iposolver,MCA_31,3,2,,0.0,1078
appts,BOOLC_36,3,3,,94.89,18
cagen,UNIFORM_BOOLEAN_44,3,1,,0.0,18
appts,UNIFORM_ALL_32,3,3,,300.14,1605
cagen,MCA_15,4,1,,55.83,2141624
cagen,MCA_40,4,1,,0.0,480
pmedici,BOOLC_32,2,3,Invalid,1.93,31
iposolver,UNIFORM_BOOLEAN_6,5,1,,0.15,125
cagen,UNIFORM_BOOLEAN_1,2,2,,0.0,4
cagen,MCA_2,3,2,,0.0,188
appts,UNIFORM_BOOLEAN_40,5,1,,25.59,32
appts,UNIFORM_BOOLEAN_15,5,1,,300.59,111
cagen,MCAC_37,3,2,,0.14,8
iposolver,MCA_49,2,3,,0.08,1102
appts,BOOLC_1,4,1,,104.13,32
iposolver,UNIFORM_ALL_0,2,2,,0.08,219
pmedici,UNIFORM_BOOLEAN_5,5,1,,2.72,123
appts,MCAC_17,3,3,,25.08,81
cagen,UNIFORM_ALL_22,5,1,Timeout,300.01,0
appts,MCAC_42,3,3,Timeout,300.14,0
pmedici,UNIFORM_BOOLEAN_30,2,1,,1.98,12
appts,MCAC_5,4,1,Timeout,300.23,0
iposolver,MCA_8,2,3,,0.0,20
appts,MCA_22,2,1,,19.07,120
cagen,BOOLC_10,3,1,,0.0,18
cagen,BOOLC_45,3,1,,0.0,27
cagen,UNIFORM_BOOLEAN_38,2,2,,0.0,10
cagen,UNIFORM_ALL_9,3,2,,0.04,1555
pmedici,UNIFORM_ALL_37,2,2,,1.87,225
iposolver,MCA_18,2,1,,0.0,46
appts,UNIFORM_ALL_28,5,1,Timeout,302.17,0
cagen,BOOLC_14,3,3,,0.0,14
iposolver,UNIFORM_ALL_32,3,2,,0.04,1932
cagen,UNIFORM_ALL_40,2,2,,0.01,289
cagen,BOOLC_41,3,3,,0.01,8
cagen,UNIFORM_ALL_15,2,2,,0.0,16
pmedici,MCAC_49,4,1,Timeout,300.13,0
appts,MCAC_13,3,1,Timeout,300.13,0
pmedici,BOOLC_28,4,1,Invalid,2.4,74
cagen,BOOLC_27,4,2,,0.0,46
appts,MCAC_46,3,1,Timeout,300.16,0
pmedici,UNIFORM_BOOLEAN_34,2,3,,1.81,16
appts,MCA_26,2,3,,49.98,2209
cagen,MCA_11,4,3,,1.85,522490
cagen,UNIFORM_BOOLEAN_26,4,2,,0.0,36
cagen,MCA_44,4,3,,1.86,1646400
cagen,UNIFORM_BOOLEAN_15,3,3,,0.0,24
cagen,UNIFORM_BOOLEAN_40,3,3,,0.0,12
appts,BOOLC_32,3,1,,2.55,19
appts,UNIFORM_ALL_36,3,1,,300.12,3989
cagen,BOOLC_39,2,2,,0.0,7
appts,UNIFORM_BOOLEAN_22,2,2,,10.47,6
pmedici,BOOLC_36,2,1,Invalid,2.01,36
cagen,UNIFORM_ALL_38,3,3,,0.01,6859
iposolver,UNIFORM_BOOLEAN_33,4,2,,0.12,67
cagen,MCA_12,4,1,,13.61,1896286
cagen,MCAC_48,2,3,,19.14,1641
cagen,MCA_47,4,1,,0.02,3800
pmedici,UNIFORM_ALL_19,3,1,,28.9,991
cagen,UNIFORM_BOOLEAN_16,3,1,,0.0,20
appts,UNIFORM_ALL_35,3,3,,300.18,22539
iposolver,MCA_36,3,2,,4.9,56838
cagen,UNIFORM_BOOLEAN_43,3,1,,0.0,24
appts,BOOLC_31,3,3,,33.93,10
appts,UNIFORM_BOOLEAN_47,5,1,,73.49,52
appts,UNIFORM_BOOLEAN_12,5,1,,300.55,105
pmedici,BOOLC_35,2,3,Invalid,1.88,10
iposolver,UNIFORM_ALL_49,2,1,,0.05,208
cagen,MCA_5,3,2,,0.84,92731
cagen,UNIFORM_BOOLEAN_6,2,2,,0.0,10
iposolver,UNIFORM_ALL_7,2,2,,0.01,38
appts,BOOLC_6,4,1,Invalid,93.21,50
appts,BOOLC_49,2,2,,7.68,5
pmedici,UNIFORM_BOOLEAN_2,5,1,,6.91,177
appts,UNIFORM_ALL_18,2,2,,89.48,169
pmedici,BOOLC_9,3,1,Invalid,2.28,73
cagen,MCAC_30,3,2,,1.12,110816
iposolver,UNIFORM_BOOLEAN_48,5,1,,0.26,132
cagen,BOOLC_17,3,1,,0.07,25
cagen,BOOLC_42,3,1,,0.02,6
cagen,UNIFORM_ALL_25,5,1,,0.01,628
appts,MCAC_10,3,3,,300.17,50041
appts,MCA_25,2,1,,44.63,1960
pmedici,UNIFORM_BOOLEAN_37,2,1,,1.83,12
appts,MCAC_45,3,3,,300.15,32443
appts,MCAC_2,4,1,,300.42,1635433
pmedici,UNIFORM_ALL_30,2,2,,2.88,324
pmedici,MCA_48,4,1,Timeout,300.13,0
appts,MCAC_14,3,1,Invalid,300.15,19780
appts,MCA_21,2,3,,41.92,1554
pmedici,UNIFORM_BOOLEAN_33,2,3,,2.05,11
appts,MCAC_41,3,1,Timeout,300.18,0
cagen,BOOLC_20,4,2,,0.01,70
iposolver,UNIFORM_ALL_35,3,2,,247.96,23312
cagen,UNIFORM_ALL_47,2,2,,0.01,417
cagen,BOOLC_13,3,3,,0.0,9
cagen,UNIFORM_ALL_12,2,2,,0.0,12
cagen,BOOLC_46,3,3,,0.0,20
cagen,UNIFORM_BOOLEAN_12,3,3,,0.0,24
appts,UNIFORM_ALL_31,3,1,,30.05,15
cagen,MCA_25,3,2,,0.14,60760
appts,BOOLC_35,3,1,,18.69,10
cagen,UNIFORM_BOOLEAN_47,3,3,,0.0,18
cagen,MCAC_19,2,1,,0.02,345
cagen,MCA_43,4,3,,10.58,1714679
cagen,UNIFORM_BOOLEAN_21,4,2,,0.0,36
iposolver,UNIFORM_ALL_18,2,3,,0.07,216
appts,UNIFORM_BOOLEAN_25,2,2,,6.22,4
pmedici,BOOLC_31,2,1,Invalid,2.05,15
iposolver,UNIFORM_BOOLEAN_34,4,2,,0.11,67
iposolver,UNIFORM_BOOLEAN_46,3,2,,0.01,22
pmedici,BOOLC_16,5,1,,6.52,9
cagen,UNIFORM_ALL_18,4,3,,2.11,42439
iposolver,UNIFORM_BOOLEAN_13,3,2,,0.01,23
pmedici,BOOLC_43,5,1,Invalid,16.99,267
iposolver,UNIFORM_BOOLEAN_20,4,3,,0.0,16
appts,UNIFORM_BOOLEAN_31,2,3,,11.51,6
appts,BOOLC_8,2,2,,12.24,6
iposolver,UNIFORM_ALL_9,4,1,,80.57,16749
appts,UNIFORM_ALL_43,4,1,Timeout,300.16,0
appts,BOOLC_47,4,1,Invalid,300.18,90
cagen,UNIFORM_BOOLEAN_35,4,3,,0.0,50
appts,UNIFORM_ALL_16,4,1,,271.3,39
appts,BOOLC_12,4,1,,101.98,4
pmedici,MCAC_3,3,1,,2.17,194
cagen,MCA_31,3,3,,0.0,1078
iposolver,MCA_26,3,1,,43.2,104124
appts,MCAC_33,4,1,Timeout,300.25,0
appts,UNIFORM_BOOLEAN_49,3,2,,45.68,18
iposolver,UNIFORM_ALL_21,3,3,,0.03,2008
appts,UNIFORM_ALL_8,2,3,,55.33,346
iposolver,UNIFORM_ALL_12,4,2,,0.22,71
appts,MCA_35,2,2,,48.79,2162
cagen,BOOLC_5,3,2,,0.17,1
cagen,BOOLC_34,4,3,,19.23,78
pmedici,UNIFORM_BOOLEAN_27,2,2,,1.81,16
iposolver,UNIFORM_ALL_47,4,2,Timeout,300.06,0
cagen,MCA_49,2,2,,0.01,1103
pmedici,UNIFORM_ALL_24,2,3,,6.74,681
cagen,MCAC_20,3,1,,0.01,4
iposolver,MCA_38,5,1,Timeout,300.23,0
cagen,MCAC_8,3,3,,3.23,44941
pmedici,UNIFORM_BOOLEAN_45,5,1,,1.94,32
iposolver,UNIFORM_ALL_25,3,1,,0.01,70
pmedici,UNIFORM_BOOLEAN_10,5,1,,6.09,172
cagen,MCAC_24,3,3,,0.26,39239
cagen,MCAC_17,4,2,,0.0,162
pmedici,UNIFORM_ALL_20,2,1,,16.88,1277
iposolver,UNIFORM_BOOLEAN_24,4,1,,0.32,75
pmedici,MCAC_40,2,2,,2.04,85
iposolver,MCA_5,4,2,Timeout,300.12,0
pmedici,BOOLC_21,2,2,Invalid,2.0,18
pmedici,MCAC_15,2,2,Timeout,300.11,0
appts,UNIFORM_BOOLEAN_35,2,1,,12.29,7
cagen,UNIFORM_ALL_49,4,1,,1.36,38709
appts,MCA_49,3,1,,223.11,8816
appts,MCAC_29,2,3,,27.63,1891
appts,UNIFORM_ALL_21,3,2,,209.34,1764
cagen,MCA_35,3,1,,0.48,77943
appts,BOOLC_25,3,2,,24.47,10
appts,UNIFORM_BOOLEAN_4,4,1,,47.81,24
cagen,UNIFORM_ALL_0,5,1,,83.74,546169
iposolver,MCA_44,4,2,,13.53,1646453
pmedici,MCA_46,2,2,,6.9,1047
cagen,UNIFORM_BOOLEAN_31,4,1,,0.0,44
iposolver,MCA_11,4,2,,103.05,522589
pmedici,MCA_13,2,2,,22.31,2316
iposolver,UNIFORM_BOOLEAN_27,4,3,,0.0,29
appts,UNIFORM_BOOLEAN_36,2,3,,15.1,8
pmedici,BOOLC_11,5,1,,1.76,2
iposolver,UNIFORM_BOOLEAN_41,3,2,,0.0,20
pmedici,BOOLC_44,5,1,Invalid,17.15,112
iposolver,UNIFORM_BOOLEAN_14,3,2,,0.01,24
pmedici,MCA_23,5,1,,277.66,22176
iposolver,MCA_21,3,1,,38.86,51659
pmedici,MCAC_4,3,1,Timeout,300.14,0
cagen,MCAC_39,5,1,,0.01,11
cagen,MCA_36,3,3,,0.22,56835
appts,BOOLC_40,4,1,Invalid,131.62,51
appts,UNIFORM_ALL_44,4,1,,300.1,4630
appts,BOOLC_15,4,1,,71.46,61
appts,UNIFORM_ALL_11,4,1,,300.15,41539
cagen,BOOLC_2,3,2,,0.0,20
pmedici,UNIFORM_BOOLEAN_20,2,2,,1.87,12
cagen,BOOLC_33,4,3,,52.69,80
pmedici,UNIFORM_ALL_8,3,1,Timeout,300.11,0
appts,MCA_32,2,2,,43.07,1628
iposolver,UNIFORM_ALL_40,4,2,Timeout,300.06,0
iposolver,UNIFORM_BOOLEAN_39,2,3,,0.0,11
appts,MCAC_34,4,1,Timeout,300.15,0
iposolver,UNIFORM_ALL_26,3,3,,0.17,1520
cagen,MCAC_27,3,1,,0.12,210
pmedici,UNIFORM_ALL_23,2,3,,8.11,857
pmedici,UNIFORM_BOOLEAN_42,5,1,,6.9,178
iposolver,UNIFORM_ALL_22,3,1,,113.22,21438
cagen,MCAC_10,4,2,Timeout,300.0,0
cagen,UNIFORM_BOOLEAN_28,2,1,,0.0,6
pmedici,UNIFORM_ALL_27,2,1,,5.22,804
cagen,MCAC_45,4,2,,41.61,586515
cagen,MCAC_23,3,3,,0.04,33
pmedici,MCAC_47,2,2,,1.97,7
iposolver,UNIFORM_BOOLEAN_23,4,1,,0.22,71
pmedici,MCAC_12,2,2,Invalid,2.07,82
pmedici,BOOLC_26,2,2,Invalid,1.98,15
cagen,BOOLC_29,2,1,,0.0,7
appts,UNIFORM_BOOLEAN_32,2,1,,6.21,4
pmedici,MCA_41,2,2,,31.86,2526
iposolver,MCA_43,4,2,Timeout,300.03,0
cagen,UNIFORM_BOOLEAN_36,4,1,,0.01,66
cagen,UNIFORM_ALL_7,5,1,,1.07,6141
pmedici,UNIFORM_ALL_39,4,1,Timeout,300.11,0
pmedici,MCA_14,2,2,,6.72,1627
iposolver,MCA_25,3,3,,1.24,60760
appts,BOOLC_22,3,2,Invalid,59.05,21
appts,UNIFORM_ALL_26,3,2,,300.14,1317
cagen,MCA_32,3,1,,0.06,29304
appts,UNIFORM_BOOLEAN_3,4,1,,92.63,34
appts,MCAC_26,3,3,Timeout,300.15,0
appts,MCA_46,2,1,,34.52,918
cagen,UNIFORM_ALL_13,5,1,,0.01,7776
iposolver,UNIFORM_ALL_34,4,1,,0.35,775
cagen,UNIFORM_ALL_46,5,1,,0.02,151
appts,MCA_13,2,1,,44.39,1911
cagen,BOOLC_21,3,1,,0.0,8
pmedici,MCA_6,4,1,Timeout,300.13,0
pmedici,UNIFORM_ALL_31,5,1,,2.63,130
cagen,MCAC_35,4,3,Timeout,300.01,0
pmedici,MCAC_8,2,3,Timeout,300.15,0
appts,UNIFORM_ALL_3,3,1,,300.11,3057
pmedici,MCAC_37,2,3,Invalid,2.03,7
iposolver,UNIFORM_BOOLEAN_35,3,1,,0.01,22
cagen,MCA_0,4,3,,0.0,460
pmedici,UNIFORM_ALL_4,2,3,,3.96,522
appts,UNIFORM_BOOLEAN_24,5,1,,300.59,134
cagen,UNIFORM_BOOLEAN_20,3,1,,0.0,8
cagen,MCAC_3,2,1,,0.0,98
pmedici,MCA_31,2,3,,2.31,539
cagen,MCA_24,4,1,,68.34,2055578
cagen,UNIFORM_BOOLEAN_7,5,1,,0.0,32
cagen,MCA_4,4,1,,8.14,489817
iposolver,UNIFORM_BOOLEAN_31,3,3,,0.0,20
pmedici,UNIFORM_ALL_0,2,1,,3.77,316
iposolver,UNIFORM_BOOLEAN_0,2,2,,0.0,9
pmedici,MCAC_33,2,1,Timeout,300.15,0
appts,UNIFORM_ALL_7,3,3,,251.01,179
appts,UNIFORM_BOOLEAN_13,2,2,,11.93,7
appts,UNIFORM_BOOLEAN_46,2,2,,13.04,7
pmedici,MCA_35,2,1,,18.66,2684
iposolver,MCA_37,4,1,Timeout,300.01,0
cagen,MCAC_7,2,3,,0.0,46
cagen,UNIFORM_BOOLEAN_42,4,2,,0.01,61
cagen,MCA_20,4,3,,1.01,332643
cagen,UNIFORM_BOOLEAN_24,3,3,,0.0,28
cagen,MCA_46,3,2,,0.13,20199
cagen,MCA_13,3,2,,0.32,55531
cagen,BOOLC_25,3,3,,0.0,10
appts,MCAC_3,3,2,,37.25,194
cagen,UNIFORM_ALL_24,2,2,,0.01,387
appts,MCAC_22,3,1,Timeout,300.13,0
appts,MCA_42,2,3,,35.53,1040
cagen,BOOLC_16,4,2,,3.45,9
pmedici,BOOLC_19,4,1,Invalid,5.17,132
appts,MCA_17,2,3,,29.81,480
iposolver,UNIFORM_BOOLEAN_49,2,2,,0.0,11
iposolver,UNIFORM_ALL_30,4,3,,34.27,42998
iposolver,MCA_29,2,1,,0.43,1922
pmedici,UNIFORM_BOOLEAN_3,2,2,,2.0,23
appts,UNIFORM_ALL_19,5,1,,300.89,43708
appts,BOOLC_48,5,1,,300.56,113
appts,BOOLC_7,3,2,,33.11,19
cagen,BOOLC_26,3,1,,0.0,8
cagen,UNIFORM_ALL_14,5,1,,0.27,371293
appts,MCA_41,2,1,,43.08,1813
appts,MCAC_21,3,3,Timeout,300.14,0
iposolver,UNIFORM_ALL_33,4,1,Timeout,300.05,0
appts,MCA_14,2,1,,38.24,1540
cagen,UNIFORM_ALL_41,5,1,,0.23,1390
appts,UNIFORM_ALL_29,2,2,,121.34,259
cagen,UNIFORM_ALL_8,4,1,,0.42,104976
cagen,UNIFORM_BOOLEAN_39,5,1,,0.02,146
cagen,MCA_7,4,3,,0.16,54340
iposolver,UNIFORM_BOOLEAN_32,3,1,,0.0,8
cagen,BOOLC_38,5,1,,0.01,101
appts,UNIFORM_BOOLEAN_23,5,1,,300.58,123
pmedici,UNIFORM_ALL_3,2,3,,3.03,332
pmedici,UNIFORM_BOOLEAN_18,4,1,,2.03,35
appts,UNIFORM_ALL_4,3,1,,300.11,5448
pmedici,MCAC_30,2,3,Invalid,68.34,4578
cagen,MCA_23,4,1,,0.02,11088
cagen,MCAC_4,2,1,,0.02,1363
pmedici,MCA_36,2,3,,13.07,2179
iposolver,MCA_34,4,3,,3.87,91645
pmedici,UNIFORM_ALL_28,3,1,,241.31,3335
cagen,UNIFORM_BOOLEAN_27,3,1,,0.0,12
iposolver,UNIFORM_ALL_29,2,3,,0.17,320
pmedici,MCAC_34,2,1,,170.59,64
appts,UNIFORM_BOOLEAN_14,2,2,,13.98,7
appts,UNIFORM_ALL_0,3,3,,300.12,2994
appts,UNIFORM_BOOLEAN_41,2,2,,11.81,6
iposolver,UNIFORM_BOOLEAN_36,3,3,,0.04,30
cagen,MCA_3,4,1,,20.22,2646479
cagen,UNIFORM_BOOLEAN_0,5,1,,0.0,72
iposolver,UNIFORM_BOOLEAN_7,2,2,,0.0,7
pmedici,UNIFORM_ALL_7,2,1,,2.06,53
cagen,MCA_41,3,2,,0.58,61921
cagen,UNIFORM_BOOLEAN_23,3,3,,0.0,26
cagen,MCA_14,3,2,,0.04,29260
cagen,MCAC_28,2,1,,0.0,4
pmedici,MCA_32,2,1,,6.92,1727
cagen,UNIFORM_BOOLEAN_45,4,2,,0.0,16
cagen,MCAC_0,2,3,Timeout,300.0,0
cagen,UNIFORM_BOOLEAN_10,4,2,,0.01,57
appts,MCA_45,2,3,,10.89,6
appts,MCAC_25,3,1,Timeout,300.19,0
cagen,BOOLC_44,4,2,,0.02,47
appts,MCA_10,2,3,,45.56,1850
cagen,BOOLC_11,4,2,,0.0,2
cagen,BOOLC_22,3,3,,0.04,31
appts,UNIFORM_BOOLEAN_39,3,3,,59.68,18
appts,MCAC_4,3,2,Timeout,300.13,0
cagen,UNIFORM_ALL_23,2,2,,0.01,289
pmedici,UNIFORM_BOOLEAN_4,2,2,,1.86,7
iposolver,UNIFORM_ALL_1,5,1,Timeout,300.16,0
appts,BOOLC_0,3,2,,3.93,22
cagen,MCA_39,2,3,,0.0,222
cagen,MCAC_36,4,1,,29.07,975760
iposolver,UNIFORM_ALL_29,5,1,Timeout,300.1,0
appts,UNIFORM_ALL_0,4,1,,300.24,43447
pmedici,UNIFORM_BOOLEAN_49,3,1,,2.01,35
iposolver,UNIFORM_BOOLEAN_36,4,1,,0.36,75
cagen,MCA_3,3,3,,0.25,76332
cagen,UNIFORM_BOOLEAN_0,2,3,,0.0,8
appts,UNIFORM_BOOLEAN_27,2,1,,11.58,6
pmedici,BOOLC_33,2,2,Invalid,2.04,36
cagen,UNIFORM_BOOLEAN_23,4,1,,0.01,63
appts,UNIFORM_ALL_33,3,2,,300.13,6674
cagen,MCA_27,3,1,,0.0,1410
appts,MCA_45,5,1,,29.29,32
cagen,UNIFORM_ALL_10,2,1,,0.0,9
cagen,UNIFORM_ALL_45,2,1,,0.01,626
appts,MCA_10,5,1,,301.99,1954622
iposolver,MCA_9,2,2,,0.36,2585
appts,MCAC_43,3,2,Timeout,300.15,0
appts,UNIFORM_BOOLEAN_39,4,1,,295.62,37
cagen,BOOLC_22,4,1,,0.04,81
iposolver,UNIFORM_BOOLEAN_28,2,1,,0.0,6
appts,MCAC_16,3,2,Timeout,300.17,0
pmedici,MCA_5,3,1,Timeout,300.13,0
iposolver,UNIFORM_ALL_1,2,3,,0.45,803
pmedici,UNIFORM_ALL_32,2,1,,2.38,236
iposolver,MCA_48,2,2,,0.03,1312
appts,UNIFORM_BOOLEAN_8,2,1,,6.13,4
cagen,MCA_39,5,1,,0.01,2664
cagen,MCAC_36,3,3,,0.45,46427
appts,MCA_27,2,2,,32.89,705
cagen,BOOLC_26,4,3,,0.0,16
pmedici,UNIFORM_BOOLEAN_35,2,2,,1.8,20
cagen,UNIFORM_ALL_14,2,3,,0.0,169
appts,MCAC_21,4,1,Timeout,300.19,0
cagen,BOOLC_40,3,2,,0.0,30
cagen,UNIFORM_ALL_41,2,3,,0.0,23
iposolver,UNIFORM_ALL_33,3,3,,6.03,7204
cagen,BOOLC_15,3,2,,0.0,31
cagen,MCAC_32,3,1,Timeout,300.0,0
pmedici,MCA_28,3,1,Timeout,300.1,0
cagen,UNIFORM_ALL_8,3,3,,0.02,7180
pmedici,UNIFORM_ALL_36,2,3,,3.17,431
iposolver,UNIFORM_ALL_5,2,1,,0.01,158
cagen,UNIFORM_BOOLEAN_39,2,3,,0.0,10
cagen,MCA_7,3,1,,0.04,10869
cagen,UNIFORM_ALL_39,3,2,,0.38,10609
cagen,UNIFORM_BOOLEAN_4,2,1,,0.0,8
appts,UNIFORM_BOOLEAN_23,2,3,,13.19,8
cagen,BOOLC_38,2,3,,0.0,9
cagen,MCA_23,3,3,,0.01,5544
iposolver,MCA_34,3,1,,1.08,43681
cagen,UNIFORM_BOOLEAN_41,3,2,,0.0,20
cagen,UNIFORM_BOOLEAN_14,3,2,,0.0,22
cagen,MCA_45,4,2,,0.0,16
cagen,UNIFORM_BOOLEAN_27,4,3,,0.0,28
cagen,MCA_10,4,2,,3.33,488451
cagen,UNIFORM_BOOLEAN_7,2,3,,0.0,8
cagen,MCA_4,3,3,,0.18,28793
iposolver,UNIFORM_BOOLEAN_31,4,1,,0.01,43
appts,UNIFORM_BOOLEAN_20,2,1,,9.55,5
pmedici,BOOLC_34,2,2,Invalid,2.0,36
appts,UNIFORM_ALL_7,4,1,,300.13,1026
cagen,MCAC_7,5,1,,0.01,756
appts,BOOLC_30,3,2,Invalid,190.3,24
iposolver,MCA_37,3,3,,17.52,25306
appts,UNIFORM_ALL_34,3,2,,69.1,133
cagen,MCA_20,3,1,,0.16,55441
cagen,UNIFORM_BOOLEAN_24,4,1,,0.01,66
cagen,MCAC_49,2,2,,0.02,1429
cagen,BOOLC_25,4,1,,0.01,12
appts,MCAC_11,3,2,Timeout,300.13,0
cagen,UNIFORM_ALL_17,2,1,,0.0,25
appts,MCA_42,5,1,Timeout,302.17,0
iposolver,UNIFORM_ALL_30,3,1,,1.0,3180
appts,MCA_17,5,1,,300.75,144486
cagen,UNIFORM_ALL_42,2,1,,0.0,256
cagen,MCAC_31,3,3,Timeout,300.01,0
appts,UNIFORM_ALL_19,2,3,,44.94,65
appts,BOOLC_48,2,3,,14.78,7
pmedici,MCA_2,3,1,,1.8,188
pmedici,UNIFORM_ALL_35,2,1,,28.49,1267
iposolver,UNIFORM_ALL_6,2,3,,0.0,151
cagen,BOOLC_47,3,2,Timeout,300.0,0
appts,MCAC_26,4,1,Timeout,300.17,0
pmedici,BOOLC_48,3,1,Invalid,2.24,58
cagen,UNIFORM_ALL_13,2,3,,0.0,48
cagen,BOOLC_12,3,2,,0.49,4
appts,MCA_8,3,2,,20.21,40
pmedici,MCAC_29,3,1,Timeout,300.15,0
cagen,UNIFORM_ALL_46,2,3,,0.0,12
iposolver,UNIFORM_ALL_34,3,3,,0.04,177
pmedici,UNIFORM_BOOLEAN_32,2,2,,1.97,7
cagen,BOOLC_21,4,3,,0.0,8
appts,MCA_20,2,2,,43.11,1680
appts,BOOLC_19,2,1,Invalid,40.58,10
iposolver,UNIFORM_ALL_2,2,1,,0.11,385
pmedici,UNIFORM_ALL_31,2,3,,1.86,13
appts,UNIFORM_ALL_48,2,1,,14.81,25
cagen,MCAC_35,3,1,,27.86,110617
pmedici,MCAC_37,5,1,,3.45,8
appts,MCAC_38,2,1,Timeout,300.13,0
cagen,UNIFORM_BOOLEAN_3,2,1,,0.0,10
iposolver,UNIFORM_BOOLEAN_35,4,3,,0.03,54
cagen,MCA_0,3,1,,0.0,230
appts,UNIFORM_BOOLEAN_24,2,3,,14.69,8
iposolver,UNIFORM_ALL_19,2,2,,0.03,87
cagen,UNIFORM_BOOLEAN_20,4,3,,0.0,16
cagen,MCA_42,4,2,,6.92,417048
cagen,MCA_17,4,2,,0.62,72032
cagen,UNIFORM_BOOLEAN_46,3,2,,0.0,20
cagen,MCA_24,3,3,,0.7,66923
cagen,UNIFORM_BOOLEAN_13,3,2,,0.0,22
pmedici,UNIFORM_BOOLEAN_42,2,3,,1.89,17
appts,MCAC_30,3,1,,300.87,110159
pmedici,UNIFORM_BOOLEAN_17,2,3,,1.91,4
iposolver,UNIFORM_ALL_22,4,3,Timeout,300.08,0
cagen,BOOLC_6,4,2,,0.73,51
iposolver,UNIFORM_ALL_11,3,2,,1.03,3180
iposolver,UNIFORM_ALL_44,3,2,,0.45,678
cagen,MCA_8,2,1,,0.0,20
cagen,UNIFORM_ALL_36,2,2,,0.0,169
pmedici,UNIFORM_ALL_14,2,2,,2.46,332
pmedici,MCA_39,4,1,,10.4,1850
cagen,MCAC_23,4,1,,0.12,33
pmedici,UNIFORM_ALL_41,2,2,,2.01,28
appts,MCA_0,2,2,,21.01,115
pmedici,MCAC_21,2,1,Invalid,16.91,1063
pmedici,BOOLC_15,2,1,Invalid,2.01,40
iposolver,UNIFORM_BOOLEAN_45,4,2,,0.0,16
pmedici,BOOLC_40,2,1,Invalid,1.92,36
iposolver,UNIFORM_BOOLEAN_10,4,2,,0.12,67
cagen,UNIFORM_ALL_28,4,2,,1.65,28997
